Account Name,MRR_Calculated,SAAS Amount to Date,Industry_Cluster_Enhanced_V2,Company_Size_V2,Business_Type_V2,Signup Country,Employees,Users,Custom Screens New,Custom Screens Classic,MRR_Rank,MRR_Cumulative_Pct,MRR_Percentile,LTV_Rank,LTV_Cumulative_Pct,LTV_Percentile,MRR_Tier,LTV_Tier
sixdegreesnorthbeveragegroup,66.25,13450.5,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,14.0,15.0,57.0,0.0,517.0,88.92061173980322,48.00371402042711,207.0,68.88323654003258,20.804020100502512,Top 50%,Top 50%
brewersicecompanyllc,49.0,5401.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,United States,139.0,1.0,20.0,0.0,652.0,94.00341189267102,60.53853296193129,442.0,89.89689995196362,44.42211055276382,Bottom 50%,Top 50%
yudoinc,44.833333333333336,10278.6,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,31.0,10.0,5.0,0.0,665.0,94.42225894001514,61.745589600742804,272.0,76.7343897325007,27.33668341708543,Bottom 50%,Top 50%
quipementsvegtech,125.0,2554.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,Canada,36.0,2.0,30.0,0.0,336.0,77.09649080534528,31.197771587743734,597.0,96.02136681315686,60.0,Top 50%,Bottom 50%
paragonshuttersinternationalptyltd,49.0,1176.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,Australia,1.0,1.0,41.0,0.0,631.0,93.31396919503251,58.5886722376973,737.0,98.62715184813138,74.07035175879398,Bottom 50%,Bottom 50%
periodmouldings2,61.0,2150.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United Kingdom,23.0,1.0,2.0,0.0,573.0,91.26202569554273,53.2033426183844,633.0,96.88468266322528,63.61809045226131,Bottom 50%,Bottom 50%
fuelinjectorclinic2,249.0,5407.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,17.0,6.0,15.0,0.0,167.0,56.101453134487734,15.506035283194059,440.0,89.78596321093978,44.221105527638194,Top 20%,Top 50%
aandmdiscountfurniture4,467.0,11255.0,General Retail,Small (6-20 employees),B2C,United States,16.0,11.0,70.0,0.0,59.0,31.77935528833118,5.478180129990715,251.0,74.42250964316605,25.22613065326633,Top 10%,Top 50%
mautekinc,28.0,724.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,Canada,1.0,1.0,0.0,0.0,791.0,97.62441541493155,73.4447539461467,810.0,99.34806414048863,81.4070351758794,Bottom 50%,Bottom 50%
mustangnorth,40.0,1021.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,9.0,0.0,0.0,0.0,719.0,95.95290213025343,66.75951717734448,764.0,98.93138669991802,76.78391959798995,Bottom 50%,Bottom 50%
pma13,1067.0,18348.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,1.0,23.0,97.0,0.0,12.0,11.107464568951832,1.1142061281337048,158.0,61.13467405265962,15.879396984924623,Top 10%,Top 20%
energycurve,275.0,7601.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,15.0,5.0,48.0,0.0,144.0,52.07620660051601,13.370473537604457,351.0,83.96846779025118,35.27638190954774,Top 20%,Top 50%
ebamethod,301.0,9998.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,22.0,7.0,68.0,0.0,125.0,48.43334950910624,11.606313834726091,281.0,77.67001061261202,28.241206030150757,Top 20%,Top 50%
dinosaw2,61.0,1733.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,30.0,1.0,12.0,0.0,552.0,90.40373988827845,51.25348189415042,671.0,97.64175060265234,67.43718592964824,Bottom 50%,Bottom 50%
flooringrva,465.0,11341.0,General Retail,Small (6-20 employees),B2C,United States,12.0,9.0,8.0,0.0,61.0,32.4031367766708,5.663881151346333,248.0,74.07550949543605,24.92462311557789,Top 10%,Top 50%
biophotasincsandbox,80.0,1800.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,12.0,2.0,3.0,0.0,474.0,86.75957627280611,44.01114206128134,665.0,97.5326141219315,66.83417085427136,Top 50%,Bottom 50%
halosilinternationalnxtllc,110.0,4696.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,4.0,2.0,10.0,0.0,391.0,81.47295557445771,36.30454967502321,465.0,91.089101311823,46.733668341708544,Top 50%,Top 50%
dyetusainc,12.5,3876.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,Mexico,1.0,3.0,0.0,0.0,914.0,99.2404851784924,84.86536675951719,518.0,93.43335681993051,52.06030150753769,Bottom 50%,Bottom 50%
area51sportsltd,11.166666666666666,6802.0,General Wholesale/Distribution,Small (6-20 employees),B2B,Canada,7.0,2.0,14.0,0.0,938.0,99.43344873235039,87.09377901578459,377.0,85.90429546770424,37.88944723618091,Bottom 50%,Top 50%
championproducts2,6.666666666666667,1800.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,2.0,8.0,0.0,1000.0,99.79670708923678,92.85051067780873,664.0,97.51412990228977,66.73366834170854,Bottom 50%,Bottom 50%
atlanticindustrialcorp,5.083333333333333,1350.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,1.0,7.0,0.0,1014.0,99.85114559184436,94.15041782729804,715.0,98.33809972897824,71.85929648241206,Bottom 50%,Bottom 50%
sunriseindustrialcleanersinc,56.0,1708.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,Canada,7.0,2.0,4.0,0.0,579.0,91.4970883580839,53.760445682451255,676.0,97.72982790924522,67.93969849246231,Bottom 50%,Bottom 50%
nationalfiltersupply,196.0,8669.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,25.0,4.0,14.0,0.0,237.0,66.46523750689546,22.00557103064067,322.0,81.56454111353581,32.36180904522613,Top 50%,Top 50%
jemmcollc,13.5,3321.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,4.0,3.0,4.0,0.0,907.0,99.1785090370623,84.21541318477252,552.0,94.68038545595057,55.47738693467337,Bottom 50%,Bottom 50%
goldnerdockconstruction,24.5,5799.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,United States,129.0,6.0,0.0,0.0,818.0,98.09867248277581,75.95171773444754,417.0,88.46145283378591,41.90954773869347,Bottom 50%,Top 50%
limbbusterllc,89.0,1754.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,9.0,2.0,6.0,0.0,455.0,85.68588149830103,42.246982358402974,670.0,97.6239544067417,67.33668341708542,Top 50%,Bottom 50%
trendysurfaces,56.0,2408.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,10.0,2.0,0.0,0.0,578.0,91.45956766705595,53.66759517177344,612.0,96.40032617664741,61.50753768844221,Bottom 50%,Bottom 50%
pghorticulturelimited,23.0,5764.5,General Wholesale/Distribution,Small (6-20 employees),B2B,United Kingdom,8.0,6.0,5.0,0.0,826.0,98.22636566786647,76.69452181987,421.0,88.69847700915301,42.311557788944725,Bottom 50%,Top 50%
wearingwilliamsltd2,34.583333333333336,8710.2,General Wholesale/Distribution,Small (6-20 employees),B2B,Canada,19.0,7.0,37.0,0.0,758.0,96.94993632621483,70.38068709377902,320.0,81.38624027706942,32.1608040201005,Bottom 50%,Top 50%
tandssalesinc,6.666666666666667,1872.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,8.0,2.0,12.0,0.0,999.0,99.79224034030487,92.75766016713092,659.0,97.42056124211165,66.23115577889448,Bottom 50%,Bottom 50%
commfitness3,44.083333333333336,12528.9,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,44.0,10.0,31.0,0.0,693.0,95.25273923517837,64.34540389972145,221.0,70.75503488064669,22.21105527638191,Bottom 50%,Top 50%
fishtnkinc,3.3333333333333335,960.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,Canada,35.0,1.0,11.0,0.0,1045.0,99.93852636782475,97.02878365831012,773.0,99.02211341132623,77.68844221105527,Bottom 50%,Bottom 50%
mytcoatcommercialoutdoorfurniture,613.0,14789.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,United States,116.0,10.0,12.0,0.0,37.0,24.251096638509566,3.4354688950789227,188.0,66.15063137678622,18.894472361809044,Top 10%,Top 20%
transmetroninc3,188.0,6228.0,General Retail,Small (6-20 employees),B2C,United States,8.0,7.0,20.0,0.0,246.0,67.63089147503601,22.841225626740947,398.0,87.29580713614516,40.0,Top 50%,Top 50%
multiresidentialsupplyltd,9.166666666666666,2352.0,General Wholesale/Distribution,Small (6-20 employees),B2B,Canada,20.0,2.0,4.0,0.0,964.0,99.61100200239326,89.50789229340761,615.0,96.4737804117015,61.80904522613066,Bottom 50%,Bottom 50%
ecocafs,98.0,3038.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,4.0,2.0,1.0,0.0,425.0,83.82185133465816,39.46146703806871,566.0,95.134260334748,56.88442211055277,Top 50%,Bottom 50%
ippowerhouse,49.0,1470.0,Electronics & Technology,Unknown,B2B,United States,0.0,1.0,10.0,0.0,641.0,93.64227524152705,59.51717734447539,701.0,98.13797313671931,70.45226130653266,Bottom 50%,Bottom 50%
boutiqueampsdistribution,507.0,10304.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,United States,52.0,9.0,21.0,0.0,46.0,27.61589860890865,4.2711234911792015,270.0,76.52327324476367,27.1356783919598,Top 10%,Top 50%
whiteherrinmetals,134.0,2921.2,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,1.0,2.0,9.0,0.0,319.0,75.63201133366073,29.619312906220983,574.0,95.37852929731358,57.68844221105528,Top 50%,Bottom 50%
hongkongmarket,49.0,1421.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,6.0,1.0,18.0,0.0,649.0,93.90492007872267,60.25998142989787,704.0,98.18260533884649,70.75376884422111,Bottom 50%,Bottom 50%
luxuryair,28.0,2140.0,General Wholesale/Distribution,Unknown,B2B,United Kingdom,0.0,1.0,14.0,0.0,789.0,97.5868947239036,73.25905292479109,634.0,96.90665834657712,63.71859296482412,Bottom 50%,Bottom 50%
dalmatianfireequipment,120.0,3240.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,10.0,3.0,2.0,0.0,361.0,79.13399833063075,33.519034354688955,555.0,94.78156602046727,55.778894472361806,Top 50%,Bottom 50%
marcatodirectlimited2,3.3333333333333335,1108.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,6.0,1.0,2.0,0.0,1043.0,99.93405961889283,96.8430826369545,748.0,98.75633087089984,75.17587939698493,Bottom 50%,Bottom 50%
jdshouseoftrophies,196.0,5243.0,General Retail,Micro (1-5 employees),B2C,United States,5.0,4.0,10.0,0.0,235.0,66.20259266969984,21.81987000928505,449.0,90.27845532141274,45.12562814070352,Top 50%,Top 50%
autorescuetools,61.0,3166.0,Automotive & Transportation,Micro (1-5 employees),B2B,United States,2.0,1.0,8.0,0.0,547.0,90.19938612464409,50.78922934076138,559.0,94.91270642431995,56.18090452261306,Bottom 50%,Bottom 50%
jafedecorating,534.0,19763.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,United States,89.0,12.0,44.0,0.0,44.0,26.91841576319271,4.085422469823584,144.0,58.39995850498071,14.472361809045225,Top 10%,Top 20%
hblindia,40.0,1120.0,General/Specialty Manufacturing,Unknown,B2B,,0.0,0.0,0.0,187.0,727.0,96.16730607898457,67.50232126276694,745.0,98.72196819313531,74.87437185929649,Bottom 50%,Bottom 50%
acheerfulgiver,13.333333333333334,3958.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,5.0,4.0,2.0,0.0,911.0,99.2144663659641,84.58681522748375,509.0,93.07243086650264,51.15577889447236,Bottom 50%,Bottom 50%
informedag3,12.25,4320.9,General Retail,Small (6-20 employees),Hybrid (B2B & B2C),United States,15.0,3.0,28.0,0.0,926.0,99.33908866116408,85.97957288765087,494.0,92.43092318757246,49.64824120603015,Bottom 50%,Top 50%
integriturf2,183.0,5503.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,5.0,3.0,1.0,0.0,260.0,69.36505091348393,24.141132776230272,434.0,89.45164015718076,43.618090452261306,Top 50%,Top 50%
americanlithiumenergy2,129.0,3912.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,39.0,3.0,8.0,0.0,327.0,76.33066670097129,30.362116991643457,513.0,93.23400656489655,51.55778894472361,Top 50%,Bottom 50%
baconmail,285.0,6624.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,14.0,6.0,21.0,0.0,135.0,50.39045555361754,12.534818941504177,381.0,86.17827267883847,38.29145728643216,Top 20%,Top 50%
onwamarine2,6.666666666666667,1944.0,General/Specialty Manufacturing,Unknown,B2B,Hong Kong,0.0,2.0,6.0,0.0,993.0,99.76543984671352,92.20055710306406,650.0,97.24408828958761,65.32663316582915,Bottom 50%,Bottom 50%
prionesource,122.0,4138.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,1.0,2.0,20.0,0.0,352.0,78.40904497898363,32.68337975858867,503.0,92.82240098881539,50.55276381909548,Top 50%,Bottom 50%
enzusainc,846.0,19905.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,19.0,15.0,36.0,0.0,19.0,15.555006480443101,1.7641597028783658,143.0,58.197012042325326,14.37185929648241,Top 10%,Top 20%
buddyventuresinternationalltd2,6.083333333333333,2423.7,General Retail,Micro (1-5 employees),Hybrid (B2B & B2C),Canada,4.0,1.0,16.0,0.0,1004.0,99.81301072283823,93.22191272051997,609.0,96.32588611654576,61.20603015075376,Bottom 50%,Bottom 50%
americanbackcountry,25.75,7391.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,12.0,6.0,11.0,0.0,808.0,97.93038771676656,75.02321262766945,360.0,84.66295586372948,36.18090452261307,Bottom 50%,Top 50%
fencetrac2,244.0,7141.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,12.0,4.0,13.0,0.0,180.0,58.23879249840114,16.71309192200557,370.0,85.40414739883592,37.185929648241206,Top 20%,Top 50%
accurateforklift3,1888.0,48134.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,25.0,37.0,42.0,0.0,2.0,3.5041645370743204,0.18570102135561745,31.0,24.20278238439902,3.1155778894472363,Top 10%,Top 10%
ftlenterprises,6.666666666666667,2160.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,4.0,2.0,6.0,0.0,994.0,99.76990659564541,92.29340761374188,630.0,96.818375659766,63.31658291457286,Bottom 50%,Bottom 50%
cappadociarugsllc,280.0,6164.0,Furniture & Home Furnishings,Micro (1-5 employees),B2B,United States,4.0,7.0,0.0,0.0,140.0,51.32981285399578,12.999071494893222,401.0,87.48632090728928,40.301507537688444,Top 20%,Top 50%
muleresophonicguitars,49.0,1470.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,1.0,19.0,0.0,625.0,93.11698556713579,58.03156917363046,702.0,98.15306858276006,70.55276381909547,Bottom 50%,Bottom 50%
greatnorthernfishcompanyincorporationdbano,14.5,5094.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,5.0,3.0,2.0,0.0,896.0,99.0750479649272,83.19405756731662,454.0,90.5420197554821,45.62814070351759,Bottom 50%,Top 50%
wtidistributioninc,3.3333333333333335,1080.0,General Wholesale/Distribution,Enterprise (200+ employees),B2B,United States,228.0,1.0,8.0,0.0,1062.0,99.976493733746,98.60724233983287,755.0,98.83489907338814,75.87939698492463,Bottom 50%,Bottom 50%
fbfnorthamerica,3.3333333333333335,940.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,2.0,1.0,7.0,0.0,1063.0,99.97872710821196,98.70009285051069,775.0,99.0415752408068,77.88944723618091,Bottom 50%,Bottom 50%
wktrincdbafloridadocks,8.166666666666666,3487.2,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,1.0,2.0,46.0,0.0,975.0,99.67403899669463,90.5292479108635,539.0,94.22871841449924,54.17085427135678,Bottom 50%,Bottom 50%
halderinc,34.833333333333336,9045.4,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,10.0,7.0,4.0,0.0,757.0,96.9267650661306,70.28783658310121,308.0,80.29277145221539,30.954773869346734,Bottom 50%,Top 50%
flowmeasurementservices,125.0,4022.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,1.0,2.0,10.0,0.0,337.0,77.18024234781838,31.29062209842154,508.0,93.03178612131265,51.05527638190954,Top 50%,Bottom 50%
ambessenterprisesinc3,245.0,6691.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,7.0,5.0,14.0,0.0,176.0,57.58285041775185,16.341689879294336,379.0,86.04197209700247,38.09045226130653,Top 20%,Top 50%
cbsi,0.0,0.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,2.0,0.0,0.0,,,,,,,No Revenue,No Revenue
amariesbathflowershop3,49.0,1666.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,27.0,1.0,6.0,0.0,647.0,93.83925886942376,60.07428040854224,678.0,97.76418801975703,68.14070351758794,Bottom 50%,Bottom 50%
rcswiftllc,52.0,1659.23,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,3.0,1.0,12.0,0.0,607.0,92.5062944448847,56.36025998142989,680.0,97.79831430489037,68.34170854271356,Bottom 50%,Bottom 50%
spatialgenomics3,4.666666666666667,1554.25,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,12.0,2.0,4.0,0.0,1020.0,99.8706876184214,94.70752089136491,694.0,98.02941018025793,69.74874371859296,Bottom 50%,Bottom 50%
qualityflooring,294.0,2058.0,General Retail,Unknown,B2C,United States,0.0,5.0,39.0,0.0,130.0,49.4289878460264,12.070566388115136,644.0,97.12138079749592,64.72361809045226,Top 20%,Bottom 50%
southwestenvirotxpartnersllc,25.416666666666668,8100.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,26.0,5.0,21.0,0.0,811.0,97.98175532948338,75.30176415970288,336.0,82.76701456501056,33.768844221105525,Bottom 50%,Top 50%
hattrickdistributioninc,453.0,11173.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,9.0,0.0,0.0,63.0,33.01351801821472,5.8495821727019495,254.0,74.76707603530987,25.52763819095477,Top 10%,Top 50%
kinetictoolsinc,28.583333333333332,8694.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,20.0,7.0,11.0,0.0,783.0,97.47433265081975,72.70194986072424,321.0,81.47551905793901,32.26130653266331,Bottom 50%,Top 50%
farmtosummit,4.666666666666667,1250.0,Food & Beverage Dist/Mfg,Small (6-20 employees),Hybrid (B2B & B2C),United States,12.0,2.0,0.0,0.0,1019.0,99.86756089416909,94.61467038068709,730.0,98.53976256526961,73.36683417085426,Bottom 50%,Bottom 50%
terrazaspecialties,98.0,3038.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,2.0,11.0,0.0,420.0,83.49354528816363,38.99721448467967,565.0,95.10306307959712,56.78391959798995,Top 50%,Bottom 50%
specialtechnicalservicesinc,6.083333333333333,2512.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,5.0,1.0,12.0,0.0,1002.0,99.8048589060375,93.03621169916435,601.0,96.12492978820516,60.402010050251256,Bottom 50%,Bottom 50%
steerintrailersales,9.0,3952.8,Automotive & Transportation,Medium (21-50 employees),B2B,United States,29.0,3.0,13.0,0.0,967.0,99.6292598386524,89.78644382544104,510.0,93.1130222128359,51.256281407035175,Bottom 50%,Bottom 50%
uniquedesignsolutionsllc,18.25,4499.75,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,36.0,6.0,12.0,0.0,856.0,98.63602237928315,79.48003714020427,482.0,91.89040352920439,48.44221105527638,Bottom 50%,Top 50%
vipsupplyco,18.0,5108.0,General Retail,Small (6-20 employees),B2C,United States,13.0,6.0,2.0,0.0,860.0,98.68459827391754,79.85143918291551,452.0,90.43732718923349,45.42713567839196,Bottom 50%,Top 50%
cggschmidt2,17.333333333333332,9382.6,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,16.0,4.0,57.0,0.0,866.0,98.75461456342505,80.40854224698236,297.0,79.25651015756134,29.849246231155778,Bottom 50%,Top 50%
topsecretcustoms,2.3333333333333335,4989.0,General Retail,Small (6-20 employees),B2C,United States,13.0,1.0,10.0,0.0,1065.0,99.98224467299582,98.88579387186628,456.0,90.64450448438464,45.82914572864322,Bottom 50%,Top 50%
getbold,147.0,2058.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,Canada,21.0,3.0,39.0,0.0,304.0,74.1733944699493,28.226555246053852,643.0,97.10024717303887,64.62311557788945,Top 50%,Bottom 50%
thierrylasry2,8.166666666666666,2664.9,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,2.0,2.0,12.0,0.0,982.0,99.71234136878562,91.17920148560817,590.0,95.83396403886856,59.2964824120603,Bottom 50%,Bottom 50%
smokinggoose2,245.0,6272.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,3.0,4.0,25.0,0.0,177.0,57.74700344099912,16.434540389972145,396.0,87.16777310809337,39.798994974874375,Top 20%,Top 50%
saveonlaser,16.666666666666668,3872.0,General Retail,Small (6-20 employees),B2C,Canada,6.0,5.0,30.0,0.0,872.0,98.82245331282824,80.9656453110492,519.0,93.47311843018208,52.16080402010051,Bottom 50%,Bottom 50%
aplpg3,77.0,3897.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,9.0,2.0,18.0,0.0,493.0,87.7669063250555,45.77530176415971,514.0,93.2740249004209,51.65829145728643,Top 50%,Bottom 50%
b2bepartners,0.0,0.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,1.0,0.0,0.0,,,,,,,No Revenue,No Revenue
cumsausa,4.666666666666667,1656.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,3.0,2.0,0.0,0.0,1018.0,99.86443416991676,94.52181987000928,681.0,97.81531978696077,68.44221105527637,Bottom 50%,Bottom 50%
vintagemakesllc,31.5,14379.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,14.0,6.0,76.0,0.0,772.0,97.2552386157101,71.68059424326833,194.0,67.05133659289541,19.497487437185928,Bottom 50%,Top 20%
kearfabrication,586.0,13603.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,Canada,53.0,10.0,49.0,0.0,39.0,25.04372123647494,3.6211699164345403,202.0,68.18969393438896,20.301507537688444,Top 10%,Top 50%
tripdrip,224.0,8016.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,5.0,2.0,0.0,196.0,60.753482812081316,18.198700092850512,337.0,82.84933095648177,33.869346733668344,Top 20%,Top 50%
thermolex,20.333333333333332,6547.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,3.0,4.0,0.0,0.0,845.0,98.49649230952296,78.45868152274838,384.0,86.38126021753749,38.5929648241206,Bottom 50%,Top 50%
kaossoftwearllc,89.0,3399.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,1.0,2.0,4.0,0.0,446.0,85.14920161413343,41.41132776230269,543.0,94.36969139630023,54.57286432160804,Top 50%,Bottom 50%
elysianlabsllc3,398.0,13240.5,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,48.0,8.0,8.0,0.0,81.0,38.08752146740474,7.520891364902507,212.0,69.5672604913915,21.30653266331658,Top 10%,Top 50%
vcssalesanddistribution,148.0,5286.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,5.0,4.0,20.0,0.0,303.0,74.07490265600094,28.133704735376046,446.0,90.11665678548206,44.824120603015075,Top 50%,Top 50%
rojascigarsllc,80.0,2671.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,2.0,0.0,0.0,476.0,86.86677824717168,44.19684308263695,588.0,95.77921069958644,59.09547738693467,Top 50%,Bottom 50%
siquesttechnologysdnbhd,285.0,7220.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,Singapore,2.0,6.0,7.0,0.0,134.0,50.19950203677889,12.44196843082637,365.0,85.03584932247428,36.68341708542713,Top 20%,Top 50%
foodsalive,5.666666666666667,4594.8,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,23.0,2.0,6.0,0.0,1011.0,99.84076040057766,93.87186629526462,474.0,91.51662898932332,47.63819095477387,Bottom 50%,Top 50%
adkfragrancefarm,3.3333333333333335,1924.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,10.0,1.0,7.0,0.0,1055.0,99.96086011248431,97.95728876508821,653.0,97.30357666980127,65.62814070351759,Bottom 50%,Bottom 50%
iceworksbathco,116.0,8263.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,Canada,20.0,3.0,5.0,0.0,378.0,80.49244834954436,35.097493036211695,332.0,82.43183610264254,33.36683417085427,Top 50%,Top 50%
welshhottubs2,89.0,2875.0,General Retail,Medium (21-50 employees),B2C,United Kingdom,24.0,2.0,0.0,0.0,445.0,85.08957051589259,41.318477251624884,579.0,95.52664437620392,58.19095477386935,Top 50%,Bottom 50%
blueridgescreenproducts,239.0,5584.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,8.0,5.0,18.0,0.0,185.0,59.04548735550199,17.177344475394616,431.0,89.28158533647675,43.31658291457286,Top 20%,Top 50%
delmarvadesigncenter,1016.0,25471.0,General Retail,Small (6-20 employees),B2C,United States,9.0,16.0,81.0,0.0,13.0,11.788197106173152,1.2070566388115136,99.0,48.09562178460581,9.949748743718594,Top 10%,Top 10%
lumienlighting,32.0,12022.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,10.0,9.0,1.0,0.0,766.0,97.12748959625779,71.12349117920148,234.0,72.39126519164103,23.517587939698494,Bottom 50%,Top 50%
millibar,98.0,4101.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,1.0,2.0,19.0,0.0,426.0,83.88751254395707,39.55431754874652,504.0,92.86451420256581,50.65326633165829,Top 50%,Bottom 50%
lafittesseafood,9.083333333333334,3305.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,3.0,9.0,0.0,966.0,99.62322972759435,89.69359331476323,554.0,94.74829442511214,55.67839195979899,Bottom 50%,Bottom 50%
smuckerpelleting,28.0,980.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,9.0,1.0,3.0,0.0,792.0,97.64317576044552,73.53760445682451,769.0,98.98218749690007,77.28643216080403,Bottom 50%,Bottom 50%
sterlinghardwareltd,458.0,11189.0,General Wholesale/Distribution,Small (6-20 employees),B2B,Canada,14.0,6.0,34.0,0.0,62.0,32.71000242829222,5.7567316620241415,253.0,74.65234037638925,25.42713567839196,Top 10%,Top 50%
retrocraft,0.0,0.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,South Africa,4.0,2.0,1.0,0.0,,,,,,,No Revenue,No Revenue
sawsolutionsinc,17.25,7520.75,General Wholesale/Distribution,Small (6-20 employees),B2B,Canada,8.0,3.0,16.0,0.0,868.0,98.77778582350928,80.59424326833798,356.0,84.35691880052777,35.77889447236181,Bottom 50%,Top 50%
actionlighting,18.666666666666668,7082.1,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,7.0,5.0,38.0,0.0,851.0,98.57466041583119,79.01578458681523,371.0,85.47687356101633,37.286432160804026,Bottom 50%,Top 50%
endlessfunllc,39.666666666666664,13833.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,21.0,11.0,39.0,0.0,736.0,96.40784050896728,68.33797585886722,199.0,67.76806220950381,20.0,Bottom 50%,Top 20%
fibonaccillc,117.0,4189.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,United States,103.0,3.0,3.0,0.0,376.0,80.3370054867143,34.91179201485608,501.0,92.73728629187063,50.35175879396985,Top 50%,Bottom 50%
