field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),lancevalves2,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),lowrymanufacturingcompany2,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),huntercattlecompany2,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Retail,Consumer Goods,Retail,snoozies,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Manufacturing (MWD),Healthcare & Medical,Manufacturing (MWD),medicalz2,PENDING RESEARCH,,
industry_vs_vertical,Technology,Wholesale and distribution services (MWD),Technology,Wholesale and distribution services (MWD),pattechnology2,PENDING RESEARCH,,
industry_vs_vertical,Other,Retail,Other,Retail,officefirstsolutions,Office Furniture Sales & Liquidation - New & Used,,
industry_vs_vertical,Other,Retail,Other,Retail,iconusa,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),dcooperworksllc,Metal Fabrication & Press Brake Repair,,
industry_vs_vertical,Healthcare & Medical,Manufacturing (MWD),Healthcare & Medical,Manufacturing (MWD),daiwahealthdevelopment,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),aswnorth,Boutique Wine Importing & Distribution,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),penusa,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),ReuningMcKim,Steelmaking Technology & Telescopic Lances Manufacturing,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),WonkyConfections,Delta-8 THC Edibles Manufacturing,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),stellalightingincCo1,LED Task Lamp Design & Manufacturing,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),kuumbamadeCo2,Natural Botanical Fragrances & Aromatherapy Products,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),aosolutions,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Manufacturing (MWD),Healthcare & Medical,Manufacturing (MWD),intellbioCo3,PENDING RESEARCH,,
industry_vs_vertical,Manufacturing,Wholesale and distribution services (MWD),Manufacturing,Wholesale and distribution services (MWD),namusa,Pre-Polished Architectural Metals & Specialty Fabrication,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),bardianivalves,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),liquimedlock,Secure Medication Packaging - Methadone Specialty,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),caribbeandiagnosticsltdCo1,Medical Laboratory Equipment & Service Provider,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),enerfusioninc,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),mfmh,Material Handling Equipment Distribution,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),promotionalproductsfulfillmentdistributionltdCo1,Third-Party Logistics & Fulfillment Services,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),Legitshipcbd06,Hemp & CBD Industry B2B Connector - Wholesaling,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),jobena,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),burly,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),MPDmedical,Medical Carts & Hospital Cabinets Manufacturing,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),MYOSCORP,Advanced Nutrition - Muscle Health Products,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),perlistenaudiollc,PENDING RESEARCH,,
industry_vs_vertical,Security Equipment,Wholesale and distribution services (MWD),Security Equipment,Wholesale and distribution services (MWD),equipmentlockCo,Heavy Equipment Security Locks Manufacturing,,
industry_vs_vertical,Furniture,Wholesale and distribution services (MWD),Furniture,Wholesale and distribution services (MWD),firestationfurniture,Fire Station Furniture & Mattresses Manufacturing,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),DMM21,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),FLH,HVAC & Plumbing Equipment Distribution,,
industry_vs_vertical,Retail,Wholesale and distribution services (MWD),Retail,Wholesale and distribution services (MWD),happydayflower,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),DMS2021,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),premierCo1,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),knexMethod,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Manufacturing (MWD),Healthcare & Medical,Manufacturing (MWD),antares,Pharmaceutical Grade Vitamin E TPGS Manufacturing,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),coolbluedistribution,PENDING RESEARCH,,
industry_vs_vertical,Electrical,Retail,Electrical,Retail,ngalatrading,PENDING RESEARCH,,
industry_vs_vertical,Sports & Recreation,Retail,Sports & Recreation,Retail,biggameusaCo2,Sporting Goods Manufacturing - Footballs,,
industry_vs_vertical,Healthcare & Medical,Retail,Healthcare & Medical,Retail,labelsplusCo1,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),anytimebarsuppliesllcCo1,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),haygor,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),CryturUSA,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),stwsincCo1,PENDING RESEARCH,,
industry_vs_vertical,Furniture,Wholesale and distribution services (MWD),Furniture,Wholesale and distribution services (MWD),trunniontable,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),LappStructures,Custom Outdoor Structures Manufacturing,,
industry_vs_vertical,Other,Retail,Other,Retail,sonoranprocess,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Manufacturing (MWD),Healthcare & Medical,Manufacturing (MWD),paradigmlabs,PENDING RESEARCH,,
industry_vs_vertical,Electrical,Wholesale and distribution services (MWD),Electrical,Wholesale and distribution services (MWD),TexStar,PENDING RESEARCH,,
industry_vs_vertical,Security Equipment,Manufacturing (MWD),Security Equipment,Manufacturing (MWD),safetnose,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),lihua,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),nukitchens132,Custom Kitchen & Bath Design,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),americanwholesaledistributors,Apparel & Custom Logo Branding Wholesale - awdinc.net,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),bertelsonprecast,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),j2medicalsupplyinc,Medical Equipment & Supplies Wholesale Distribution,,
industry_vs_vertical,Technology,Wholesale and distribution services (MWD),Technology,Wholesale and distribution services (MWD),techtradeglobal,PENDING RESEARCH,,
industry_vs_vertical,Manufacturing,Wholesale and distribution services (MWD),Manufacturing,Wholesale and distribution services (MWD),spkassociates,Packaging Design & Manufacturing,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),yoderbilt,Outdoor Living Products Manufacturing,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),bindersincCo1,Custom Office Supply Manufacturing - Binders & Related Products,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),artemisbiosolutions,Bio-Technology Decontamination & Remediation Solutions,,
industry_vs_vertical,Technology,Wholesale and distribution services (MWD),Technology,Wholesale and distribution services (MWD),loretech,Industrial Imaging Solutions & Vision Systems,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),gitchsportswearCo1,Custom Sublimated Sports Apparel & Team Uniforms,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),europenaingredientsCo2,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),bassbrushes,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),highcottonCo2,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),ipme,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),sommselection,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),ancientartsfibrecrafts,PENDING RESEARCH,,
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),wplastics,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),Surfaceco,Rubber Flooring & Surface Solutions Manufacturing,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),BioAgEnergy,Bulk Petroleum & Renewable Motor Fuels Distribution,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),sylvacorp,Forest Products Manufacturing - Mulch & Engineered Wood Fiber,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),ptegolfCo1,Golf Tournament Enhancement Products,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),NadalieUSA,Oak Barrel Cooperage - Wine & Spirits,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),tritterfeeferCo1,Custom Home Furnishings Manufacturing - Wholesale,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),agproinc,Agricultural Equipment Manufacturing - Conservation Drills,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),tfriedl,Printed Circuit Board Manufacturing Equipment & Supplies,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),vantagemeasure,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),urbanfrontltd,Designer Hardwood Door Manufacturing - Bespoke Front Doors,,
industry_vs_vertical,Healthcare & Medical,Manufacturing (MWD),Healthcare & Medical,Manufacturing (MWD),FoamRubberFabricators,PENDING RESEARCH,,
industry_vs_vertical,Technology,Manufacturing (MWD),Technology,Manufacturing (MWD),raybiotech,Life Sciences - Proteomics Research Products Manufacturing,,
industry_vs_vertical,Services,Retail,Services,Retail,leichtseattle1,PENDING RESEARCH,,
industry_vs_vertical,Sports & Recreation,Manufacturing (MWD),Sports & Recreation,Manufacturing (MWD),exergamefitness,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),boeckeler,Scientific Sample Preparation Equipment Manufacturing,,
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,timberwolfforest,PENDING RESEARCH,,
industry_vs_vertical,Services,Wholesale and distribution services (MWD),Services,Wholesale and distribution services (MWD),lifetimeteallc,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),redeagleinternational,Generic Agrichemicals Manufacturing & Distribution,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),rapidindustriesqbd,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),BonOpusSales,Life Science Products & Custom Protein Production,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),cfsusa1,Field Machining & Welding Services,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),stanwoodredimix,Ready-Mixed Concrete Production & Delivery,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),sumakenorthamericaMT,Industrial Assembly Tools & Pneumatic Equipment,,
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),precisionsurgicalinc,Medical Equipment Distribution,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),theblastbagCo1,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),solsticeag,Specialty Agricultural Products Distribution,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),akzanwholesale,PENDING RESEARCH,,
industry_vs_vertical,Furniture,Wholesale and distribution services (MWD),Furniture,Wholesale and distribution services (MWD),pacificergonomics,Ergonomic Office & Laboratory Furniture Distribution,,
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),bccrmed,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),hollingbery,Hop Supply & Processing,,
industry_vs_vertical,Furniture,Retail,Furniture,Retail,back2internationalltd,Ergonomic Office Furniture Distribution - UK Market,,
industry_vs_vertical,Automotive,Manufacturing (MWD),Automotive,Manufacturing (MWD),deltakits1,Windshield Repair & Headlight Restoration Products,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),headnhome,Premium Handcrafted Hats - Head n' Home Brand,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),USTestingEquipment,Security Screening Technology & Detection Equipment,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),chapmanco,Construction Equipment Sales & Rental,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),voltairesystems,Thermal Management & Cabinet Cooling Systems,,
industry_vs_vertical,Healthcare & Medical,Retail,Healthcare & Medical,Retail,podiatrycc,PENDING RESEARCH,,
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),expressassembly1,Industrial Assembly Tools & Equipment Distribution,,
industry_vs_vertical,Furniture,Retail,Furniture,Retail,atWork,Office Furniture Retail & Distribution,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),affinityr,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),blkcorp,Shadow Board & Foam Inlay Manufacturing,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),apexstone,Natural Stone Supply & Fabrication,,
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,shedyard,Custom Outdoor Structures Manufacturing & Retail,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),abeep,Push-to-Talk Telecommunications,,
industry_vs_vertical,Security Equipment,Manufacturing (MWD),Security Equipment,Manufacturing (MWD),brownsafe,Security Equipment Manufacturing - High-Security Safes & Vaults,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),equipmentguys,Strength Training Equipment Manufacturing,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),houhyd,Hydraulic Components & Systems - Fluid Power Solutions,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),usafleetsolutions,Fleet Management Technology & Telematics,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),novamen,Industrial Chemical Distribution & Manufacturing,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),fifoil,Reflective Insulation Manufacturing,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),fxpartnersusa1,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),AVAILForensicsCo1,PENDING RESEARCH,,
industry_vs_vertical,Furniture,Retail,Furniture,Retail,officefurniturecentreglasgow,Office Furniture Distribution - PENDING RESEARCH,,
industry_vs_vertical,Sports & Recreation,Manufacturing (MWD),Sports & Recreation,Manufacturing (MWD),fujimats,Sporting Goods Manufacturing - Martial Arts Equipment,,
industry_vs_vertical,Security Equipment,Manufacturing (MWD),Security Equipment,Manufacturing (MWD),classicrockfaceblock,Historic Concrete Rock Face Block Manufacturing,,
industry_vs_vertical,Automotive,Manufacturing (MWD),Automotive,Manufacturing (MWD),ascocarbondioxideinc,CO2 & Dry Ice Solutions Manufacturing,,
industry_vs_vertical,Automotive,Manufacturing (MWD),Automotive,Manufacturing (MWD),magnummarketing,Automotive Lift Equipment Manufacturing,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),theheartpinecompany,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Manufacturing (MWD),Healthcare & Medical,Manufacturing (MWD),celluma,Medical Device Manufacturing - LED Light Therapy,,
industry_vs_vertical,Manufacturing,Wholesale and distribution services (MWD),Manufacturing,Wholesale and distribution services (MWD),stagepolymers,PENDING RESEARCH,,
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),knf,Diaphragm Pumps & Vacuum Systems Manufacturing,,
industry_vs_vertical,Sports & Recreation,Manufacturing (MWD),Sports & Recreation,Manufacturing (MWD),tippmannarmscompanyllc,Firearms Manufacturing,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),ErazorBits2017,Patriotic & Military Apparel E-Commerce,,
industry_vs_vertical,Services,Wholesale and distribution services (MWD),Services,Wholesale and distribution services (MWD),lenworth,Commercial Building Equipment & Services,,
industry_vs_vertical,Services,Retail,Services,Retail,dmitriyco1,Luxury Couture Upholstery - Custom Furniture,,
industry_vs_vertical,Services,Retail,Services,Retail,thesplashhottubspools,"Hot Tub, Pool & Spa Sales/Service",,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),ct,European Tile & Stone Importing - Premium Ceramics,,
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),customturnings,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),genprollc,MULTIPLE COMPANIES - Requires Clarification,,
industry_vs_vertical,Furniture,Manufacturing (MWD),Furniture,Manufacturing (MWD),grothouse,Luxury Wood Countertops & Butcher Blocks Manufacturing,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),coolsealgaskets,Commercial Refrigeration Repair & Gasket Services,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),hidcorind,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),elmusa,MULTIPLE COMPANIES - Requires Clarification,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),pipefusionservicesinc,HDPE Pipe Fusion Services & Custom Fabrication,,
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),globalpackage,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),exloc9,Hazardous Area Equipment & Intrinsically Safe Solutions,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),uatllc,PENDING RESEARCH,,
industry_vs_vertical,Services,Retail,Services,Retail,fjsproductionsllc,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Retail,Consumer Goods,Retail,cityfloral,Garden Center & Greenhouse Retail,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),atlanticgraphics,Printing Machinery Distribution - New & Pre-Owned,,
industry_vs_vertical,Technology,Manufacturing (MWD),Technology,Manufacturing (MWD),elecraft7,Amateur Radio Equipment Manufacturing,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),vis2,Heavy Vehicle Safety & Testing Equipment Manufacturing,,
industry_vs_vertical,Furniture,Wholesale and distribution services (MWD),Furniture,Wholesale and distribution services (MWD),racecardynamicsofarizonainc,PENDING RESEARCH,,
industry_vs_vertical,Automotive,Wholesale and distribution services (MWD),Automotive,Wholesale and distribution services (MWD),modcycles,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Retail,Consumer Goods,Retail,leontineserver,Luxury Custom Linens Manufacturing,,
industry_vs_vertical,Food & Beverage,Retail,Food & Beverage,Retail,proav,Audio Visual Equipment Sales & Service - Canada,,
industry_vs_vertical,Services,Manufacturing (MWD),Services,Manufacturing (MWD),brechtel,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),vmgindustries,PENDING RESEARCH,,
industry_vs_vertical,Other,Retail,Other,Retail,methodmobility,"Mobility Equipment Sales, Rental & Service - VA-Approved",,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),aw,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),idsheat,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),ntgproducts,Precision Tool & Centerless Grinding Services,,
industry_vs_vertical,Technology,Wholesale and distribution services (MWD),Technology,Wholesale and distribution services (MWD),keybusinesssolutions,MULTIPLE COMPANIES - Requires Clarification,,
industry_vs_vertical,Food & Beverage,Retail,Food & Beverage,Retail,bham,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),msf,PENDING RESEARCH,,
industry_vs_vertical,Technology,Wholesale and distribution services (MWD),Technology,Wholesale and distribution services (MWD),weightechusa,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),microdairydesigns,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),americanstonecraft,PENDING RESEARCH,,
industry_vs_vertical,Technology,Manufacturing (MWD),Technology,Manufacturing (MWD),dewesoft,Data Acquisition Systems & Test Measurement Solutions,,
industry_vs_vertical,Services,Wholesale and distribution services (MWD),Services,Wholesale and distribution services (MWD),supplyshield,Electronic Components Distribution - Aerospace/Defense,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),skyproduct,MULTIPLE COMPANIES - Requires Clarification,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),refreshdeal,Corporate Recognition & Financial Commemoratives Manufacturing,,
