field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
sub_industry,Apparel,NOT_IN_ENRICHED,,,getbold,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,getbold,,,
total_events,2391,NOT_IN_ENRICHED,,,getbold,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,getbold,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,getbold,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),smokinggoose2,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,smokinggoose2,,Manufacturing (MWD),
sub_industry,Artisan Meats/Charcuterie,NOT_IN_ENRICHED,,,smokinggoose2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,smokinggoose2,,,
qbo_industry_vs_sector,Manufacturing,,Manufacturing,,smokinggoose2,,,
total_events,3324,NOT_IN_ENRICHED,,,smokinggoose2,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,smokinggoose2,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,smokinggoose2,,,Confidence level tracked in research only
industry_vs_vertical,Technology,Retail,Technology,Retail,saveonlaser,PENDING RESEARCH,,
industry_vs_industry_research,Technology,PENDING RESEARCH,Technology,PENDING RESEARCH,saveonlaser,,Retail,
sub_industry,Printer Supplies/Toner,NOT_IN_ENRICHED,,,saveonlaser,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,saveonlaser,,,
total_events,2965,NOT_IN_ENRICHED,,,saveonlaser,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,saveonlaser,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,saveonlaser,,,Confidence level tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),aplpg3,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,aplpg3,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,aplpg3,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,aplpg3,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,,WholesaleDistributionandSales,,aplpg3,,,
total_events,92,NOT_IN_ENRICHED,,,aplpg3,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,aplpg3,,,Classification source tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),cumsausa,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,cumsausa,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,cumsausa,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,cumsausa,,,
total_events,1055,NOT_IN_ENRICHED,,,cumsausa,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,cumsausa,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),vintagemakesllc,Custom Wine Cellar Design & Manufacturing,,
industry_vs_industry_research,Food & Beverage,Custom Wine Cellar Design & Manufacturing,Food & Beverage,Custom Wine Cellar Design & Manufacturing,vintagemakesllc,,Manufacturing (MWD),
sub_industry,Wine,NOT_IN_ENRICHED,,,vintagemakesllc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,Custom Manufacturing - In-House Wine Cellar Specialist,transactional,Custom Manufacturing - In-House Wine Cellar Specialist,vintagemakesllc,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,,WholesaleDistributionandSales,,vintagemakesllc,,,
total_events,2373,NOT_IN_ENRICHED,,,vintagemakesllc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,vintagemakesllc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,vintagemakesllc,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),kearfabrication,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,kearfabrication,,Manufacturing (MWD),
sub_industry,Doors & Windows,NOT_IN_ENRICHED,,,kearfabrication,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,kearfabrication,,,
qbo_industry_vs_sector,Manufacturing,,Manufacturing,,kearfabrication,,,
total_events,2328,NOT_IN_ENRICHED,,,kearfabrication,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,kearfabrication,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,kearfabrication,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),tripdrip,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,tripdrip,,Wholesale and distribution services (MWD),
sub_industry,Hemp/Cannabis Products,NOT_IN_ENRICHED,,,tripdrip,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,tripdrip,,,
total_events,14027,NOT_IN_ENRICHED,,,tripdrip,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,tripdrip,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,tripdrip,,,Confidence level tracked in research only
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),elysianlabsllc3,PENDING RESEARCH,,
industry_vs_industry_research,Healthcare & Medical,PENDING RESEARCH,Healthcare & Medical,PENDING RESEARCH,elysianlabsllc3,,Wholesale and distribution services (MWD),
sub_industry,Lab Equipment,NOT_IN_ENRICHED,,,elysianlabsllc3,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,elysianlabsllc3,,,
total_events,108,NOT_IN_ENRICHED,,,elysianlabsllc3,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,elysianlabsllc3,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,elysianlabsllc3,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),vcssalesanddistribution,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,vcssalesanddistribution,,Manufacturing (MWD),
sub_industry,Craft Beer,NOT_IN_ENRICHED,,,vcssalesanddistribution,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,vcssalesanddistribution,,,
total_events,336,NOT_IN_ENRICHED,,,vcssalesanddistribution,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,vcssalesanddistribution,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,vcssalesanddistribution,,,Confidence level tracked in research only
industry_vs_vertical,Technology,Wholesale and distribution services (MWD),Technology,Wholesale and distribution services (MWD),siquesttechnologysdnbhd,PENDING RESEARCH,,
industry_vs_industry_research,Technology,PENDING RESEARCH,Technology,PENDING RESEARCH,siquesttechnologysdnbhd,,Wholesale and distribution services (MWD),
sub_industry,Software/Technology,NOT_IN_ENRICHED,,,siquesttechnologysdnbhd,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,siquesttechnologysdnbhd,,,
total_events,165,NOT_IN_ENRICHED,,,siquesttechnologysdnbhd,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,siquesttechnologysdnbhd,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,siquesttechnologysdnbhd,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),foodsalive,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,foodsalive,,Manufacturing (MWD),
sub_industry,Food Distribution,NOT_IN_ENRICHED,,,foodsalive,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,foodsalive,,,
qbo_industry_vs_sector,AgricultureRanchingorFarming,,AgricultureRanchingorFarming,,foodsalive,,,
total_events,3854,NOT_IN_ENRICHED,,,foodsalive,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,foodsalive,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,foodsalive,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),adkfragrancefarm,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,adkfragrancefarm,,Manufacturing (MWD),
sub_industry,Home Fragrance,NOT_IN_ENRICHED,,,adkfragrancefarm,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,adkfragrancefarm,,,
qbo_industry_vs_sector,Manufacturing,,Manufacturing,,adkfragrancefarm,,,
total_events,70,NOT_IN_ENRICHED,,,adkfragrancefarm,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,adkfragrancefarm,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,adkfragrancefarm,,,Confidence level tracked in research only
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),iceworksbathco,PENDING RESEARCH,,
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,iceworksbathco,,Manufacturing (MWD),
sub_industry,Cold Therapy Equipment,NOT_IN_ENRICHED,,,iceworksbathco,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,iceworksbathco,,,
total_events,1091,NOT_IN_ENRICHED,,,iceworksbathco,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,iceworksbathco,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,iceworksbathco,,,Confidence level tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,welshhottubs2,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,welshhottubs2,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,welshhottubs2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,welshhottubs2,,,
total_events,32,NOT_IN_ENRICHED,,,welshhottubs2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,welshhottubs2,,,Classification source tracked in research only
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),blueridgescreenproducts,PENDING RESEARCH,,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,blueridgescreenproducts,,Wholesale and distribution services (MWD),
sub_industry,Screen Printing Equipment,NOT_IN_ENRICHED,,,blueridgescreenproducts,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,blueridgescreenproducts,,,
total_events,7600,NOT_IN_ENRICHED,,,blueridgescreenproducts,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,blueridgescreenproducts,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,blueridgescreenproducts,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,delmarvadesigncenter,Kitchen & Bath Design Center - Residential Remodeling,,
industry_vs_industry_research,Construction & Building,Kitchen & Bath Design Center - Residential Remodeling,Construction & Building,Kitchen & Bath Design Center - Residential Remodeling,delmarvadesigncenter,,Retail,
sub_industry,Flooring,NOT_IN_ENRICHED,,,delmarvadesigncenter,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,Design & Sales - One-Stop Shop,transactional,Design & Sales - One-Stop Shop,delmarvadesigncenter,,,
total_events,7824,NOT_IN_ENRICHED,,,delmarvadesigncenter,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,delmarvadesigncenter,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,delmarvadesigncenter,,,Confidence level tracked in research only
industry_vs_vertical,Electrical,Wholesale and distribution services (MWD),Electrical,Wholesale and distribution services (MWD),lumienlighting,PENDING RESEARCH,,
industry_vs_industry_research,Electrical,PENDING RESEARCH,Electrical,PENDING RESEARCH,lumienlighting,,Wholesale and distribution services (MWD),
sub_industry,Lighting,NOT_IN_ENRICHED,,,lumienlighting,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,lumienlighting,,,
qbo_industry_vs_sector,Manufacturing,,Manufacturing,,lumienlighting,,,
total_events,136,NOT_IN_ENRICHED,,,lumienlighting,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,lumienlighting,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,lumienlighting,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),millibar,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,millibar,,Manufacturing (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,millibar,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,millibar,,,
qbo_industry_vs_sector,Manufacturing,,Manufacturing,,millibar,,,
total_events,120,NOT_IN_ENRICHED,,,millibar,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,millibar,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,millibar,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),lafittesseafood,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,lafittesseafood,,Wholesale and distribution services (MWD),
sub_industry,Seafood,NOT_IN_ENRICHED,,,lafittesseafood,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,lafittesseafood,,,
total_events,7642,NOT_IN_ENRICHED,,,lafittesseafood,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,lafittesseafood,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,lafittesseafood,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),sterlinghardwareltd,PENDING RESEARCH,,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,sterlinghardwareltd,,Wholesale and distribution services (MWD),
sub_industry,Tools/Hardware,NOT_IN_ENRICHED,,,sterlinghardwareltd,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,sterlinghardwareltd,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,,WholesaleDistributionandSales,,sterlinghardwareltd,,,
total_events,3327,NOT_IN_ENRICHED,,,sterlinghardwareltd,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,sterlinghardwareltd,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,sterlinghardwareltd,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),sawsolutionsinc,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,sawsolutionsinc,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,sawsolutionsinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,sawsolutionsinc,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,,WholesaleDistributionandSales,,sawsolutionsinc,,,
total_events,16,NOT_IN_ENRICHED,,,sawsolutionsinc,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,sawsolutionsinc,,,Classification source tracked in research only
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),actionlighting,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,actionlighting,,Manufacturing (MWD),
sub_industry,Doors & Windows,NOT_IN_ENRICHED,,,actionlighting,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,actionlighting,,,
qbo_industry_vs_sector,Manufacturing,,Manufacturing,,actionlighting,,,
total_events,2301,NOT_IN_ENRICHED,,,actionlighting,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,actionlighting,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,actionlighting,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Retail,Consumer Goods,Retail,endlessfunllc,Novelty Drinking Straws Manufacturing,,
industry_vs_industry_research,Consumer Goods,Novelty Drinking Straws Manufacturing,Consumer Goods,Novelty Drinking Straws Manufacturing,endlessfunllc,,Retail,
sub_industry,Novelty Products,NOT_IN_ENRICHED,,,endlessfunllc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Manufacturing - Magic Straws Specialist,quote_driven,Manufacturing - Magic Straws Specialist,endlessfunllc,,,
qbo_industry_vs_sector,ManufacturerRepresentativeorAgent,,ManufacturerRepresentativeorAgent,,endlessfunllc,,,
total_events,1635,NOT_IN_ENRICHED,,,endlessfunllc,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,endlessfunllc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,endlessfunllc,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),fibonaccillc,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,fibonaccillc,,Manufacturing (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,fibonaccillc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,fibonaccillc,,,
total_events,1734,NOT_IN_ENRICHED,,,fibonaccillc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,fibonaccillc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,fibonaccillc,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),victorcastilloincdbatortilleriatemecula,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,victorcastilloincdbatortilleriatemecula,,Manufacturing (MWD),
sub_industry,Tortilla Manufacturing,NOT_IN_ENRICHED,,,victorcastilloincdbatortilleriatemecula,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,victorcastilloincdbatortilleriatemecula,,,
total_events,3865,NOT_IN_ENRICHED,,,victorcastilloincdbatortilleriatemecula,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,victorcastilloincdbatortilleriatemecula,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,victorcastilloincdbatortilleriatemecula,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),surfaceteccorp3,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,surfaceteccorp3,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,surfaceteccorp3,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,surfaceteccorp3,,,
total_events,676,NOT_IN_ENRICHED,,,surfaceteccorp3,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,surfaceteccorp3,,,Classification source tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),rhinoskintoughusainc,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,rhinoskintoughusainc,,Wholesale and distribution services (MWD),
sub_industry,Beauty/Personal Care,NOT_IN_ENRICHED,,,rhinoskintoughusainc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,rhinoskintoughusainc,,,
qbo_industry_vs_sector,Wholesale trade agents and brokers,,Wholesale trade agents and brokers,,rhinoskintoughusainc,,,
total_events,2846,NOT_IN_ENRICHED,,,rhinoskintoughusainc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,rhinoskintoughusainc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,rhinoskintoughusainc,,,Confidence level tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,traxandmore,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,traxandmore,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,traxandmore,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,traxandmore,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,,WholesaleDistributionandSales,,traxandmore,,,
total_events,19,NOT_IN_ENRICHED,,,traxandmore,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,traxandmore,,,Classification source tracked in research only
industry_vs_vertical,Retail Fixtures & Display,Manufacturing (MWD),Retail Fixtures & Display,Manufacturing (MWD),holdit,Point of Sale Displays & Shelf Edge Systems - South Africa,,
industry_vs_industry_research,Retail Fixtures & Display,Point of Sale Displays & Shelf Edge Systems - South Africa,Retail Fixtures & Display,Point of Sale Displays & Shelf Edge Systems - South Africa,holdit,,Manufacturing (MWD),
sub_industry,POS Display Solutions,NOT_IN_ENRICHED,,,holdit,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Manufacturing - Retail Signage Inventor,quote_driven,Manufacturing - Retail Signage Inventor,holdit,,,
qbo_industry_vs_sector,8,,8,,holdit,,,
total_events,57216,NOT_IN_ENRICHED,,,holdit,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,holdit,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,holdit,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),permarkbadges2,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,permarkbadges2,,Manufacturing (MWD),
sub_industry,Promotional Products,NOT_IN_ENRICHED,,,permarkbadges2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,permarkbadges2,,,
qbo_industry_vs_sector,General Product-based Business,,General Product-based Business,,permarkbadges2,,,
total_events,5241,NOT_IN_ENRICHED,,,permarkbadges2,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,permarkbadges2,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,permarkbadges2,,,Confidence level tracked in research only
industry_vs_vertical,Furniture,Manufacturing (MWD),Furniture,Manufacturing (MWD),northamericamattresscorp,Specialty Foam Mattress Manufacturing - USA Made,,
industry_vs_industry_research,Furniture,Specialty Foam Mattress Manufacturing - USA Made,Furniture,Specialty Foam Mattress Manufacturing - USA Made,northamericamattresscorp,,Manufacturing (MWD),
sub_industry,Furniture,NOT_IN_ENRICHED,,,northamericamattresscorp,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,Manufacturing - Healthcare & Specialty Mattress Specialist,mixed,Manufacturing - Healthcare & Specialty Mattress Specialist,northamericamattresscorp,,,
qbo_industry_vs_sector,(No Type),,(No Type),,northamericamattresscorp,,,
total_events,2143,NOT_IN_ENRICHED,,,northamericamattresscorp,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,northamericamattresscorp,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,northamericamattresscorp,,,Confidence level tracked in research only
industry_vs_vertical,Automotive,Manufacturing (MWD),Automotive,Manufacturing (MWD),multiseal2,Industrial Tire Sealant Manufacturing,,
industry_vs_industry_research,Automotive,Industrial Tire Sealant Manufacturing,Automotive,Industrial Tire Sealant Manufacturing,multiseal2,,Manufacturing (MWD),
sub_industry,Tire Sealants,NOT_IN_ENRICHED,,,multiseal2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Manufacturing - USA Made High-Performance Sealants,quote_driven,Manufacturing - USA Made High-Performance Sealants,multiseal2,,,
total_events,30177,NOT_IN_ENRICHED,,,multiseal2,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,multiseal2,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,multiseal2,,,Confidence level tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),netzerousa2,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,netzerousa2,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,netzerousa2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,netzerousa2,,,
qbo_industry_vs_sector,ConstructionTradesPlumberElectricianHVAC,,ConstructionTradesPlumberElectricianHVAC,,netzerousa2,,,
total_events,534,NOT_IN_ENRICHED,,,netzerousa2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,netzerousa2,,,Classification source tracked in research only
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),unicellsupply2,PENDING RESEARCH,,
industry_vs_industry_research,Healthcare & Medical,PENDING RESEARCH,Healthcare & Medical,PENDING RESEARCH,unicellsupply2,,Wholesale and distribution services (MWD),
